Num Nodes, Name[No Query], KAT size[No Query], Temp size[No Query], Num Queries[No Query], Rules[No Query], Rules opt1[No Query], Rules opt2[No Query], Tags[No Query], Time(Total)[No Query], Time(Temporal Automaton)[No Query], Time (Policy Automaton)[No Query], Time (Determinization)[No Query], Time (Minimize)[No Query], Time (Intersection)[No Query], Time (Extraction)[No Query], Time (Rule Gen)[No Query], Name[Congested], KAT size[Congested], Temp size[Congested], Num Queries[Congested], Rules[Congested], Rules opt1[Congested], Rules opt2[Congested], Tags[Congested], Time(Total)[Congested], Time(Temporal Automaton)[Congested], Time (Policy Automaton)[Congested], Time (Determinization)[Congested], Time (Minimize)[Congested], Time (Intersection)[Congested], Time (Extraction)[Congested], Time (Rule Gen)[Congested], Name[DDOS], KAT size[DDOS], Temp size[DDOS], Num Queries[DDOS], Rules[DDOS], Rules opt1[DDOS], Rules opt2[DDOS], Tags[DDOS], Time(Total)[DDOS], Time(Temporal Automaton)[DDOS], Time (Policy Automaton)[DDOS], Time (Determinization)[DDOS], Time (Minimize)[DDOS], Time (Intersection)[DDOS], Time (Extraction)[DDOS], Time (Rule Gen)[DDOS], Name[Port Matrix], KAT size[Port Matrix], Temp size[Port Matrix], Num Queries[Port Matrix], Rules[Port Matrix], Rules opt1[Port Matrix], Rules opt2[Port Matrix], Tags[Port Matrix], Time(Total)[Port Matrix], Time(Temporal Automaton)[Port Matrix], Time (Policy Automaton)[Port Matrix], Time (Determinization)[Port Matrix], Time (Minimize)[Port Matrix], Time (Intersection)[Port Matrix], Time (Extraction)[Port Matrix], Time (Rule Gen)[Port Matrix], Name[Pys. Isolation], KAT size[Pys. Isolation], Temp size[Pys. Isolation], Num Queries[Pys. Isolation], Rules[Pys. Isolation], Rules opt1[Pys. Isolation], Rules opt2[Pys. Isolation], Tags[Pys. Isolation], Time(Total)[Pys. Isolation], Time(Temporal Automaton)[Pys. Isolation], Time (Policy Automaton)[Pys. Isolation], Time (Determinization)[Pys. Isolation], Time (Minimize)[Pys. Isolation], Time (Intersection)[Pys. Isolation], Time (Extraction)[Pys. Isolation], Time (Rule Gen)[Pys. Isolation], Name[Simple Path], KAT size[Simple Path], Temp size[Simple Path], Num Queries[Simple Path], Rules[Simple Path], Rules opt1[Simple Path], Rules opt2[Simple Path], Tags[Simple Path], Time(Total)[Simple Path], Time(Temporal Automaton)[Simple Path], Time (Policy Automaton)[Simple Path], Time (Determinization)[Simple Path], Time (Minimize)[Simple Path], Time (Intersection)[Simple Path], Time (Extraction)[Simple Path], Time (Rule Gen)[Simple Path], Name[Slice Isolation], KAT size[Slice Isolation], Temp size[Slice Isolation], Num Queries[Slice Isolation], Rules[Slice Isolation], Rules opt1[Slice Isolation], Rules opt2[Slice Isolation], Tags[Slice Isolation], Time(Total)[Slice Isolation], Time(Temporal Automaton)[Slice Isolation], Time (Policy Automaton)[Slice Isolation], Time (Determinization)[Slice Isolation], Time (Minimize)[Slice Isolation], Time (Intersection)[Slice Isolation], Time (Extraction)[Slice Isolation], Time (Rule Gen)[Slice Isolation], 
16, Rhnet, 2236, 0, 0, 480, 241, 241, 1, 0.031696, 7e-06, 0.020734, 0.004059, 0.000862, 9.99999999998e-07, 0.004275, 0.000553, Rhnet, 2256, 10, 2, 2648, 2408, 1913, 10, 0.107508, 0.000393, 0.021138, 0.002034, 0.000828, 0.0198, 0.0515, 0.010622, Rhnet, 2272, 16, 4, 1685, 1445, 1205, 5, 0.100413, 0.000406, 0.022488, 0.002308, 0.000871, 0.035245, 0.030783, 0.006721, Rhnet, 2264, 4, 2, 1084, 813, 303, 3, 0.066541, 0.000136, 0.021983, 0.002483, 0.00099, 0.015779, 0.020192, 0.003745, Rhnet, 2240, 34, 1, 512, 257, 257, 1, 0.043643, 0.002861, 0.021094, 0.006026, 0.002056, 0.001819, 0.008118, 0.000579, Rhnet, 2248, 2, 1, 722, 482, 467, 2, 0.043760, 5.8e-05, 0.020687, 0.001934, 0.00098, 0.004029, 0.012616, 0.002077, Rhnet, 2316, 36, 2, 992, 737, 497, 2, 0.060513, 0.001, 0.023897, 0.004247, 0.004716, 0.008523, 0.013879, 0.003049, 
31, Rnp, 8038, 0, 0, 1860, 931, 931, 1, 0.167504, 1.7e-05, 0.130094, 0.008997, 0.003212, 0., 0.017242, 0.003813, Rnp, 8058, 10, 2, 10238, 9308, 7418, 10, 0.498720, 0.000311, 0.117968, 0.009743, 0.005084, 0.072771, 0.236934, 0.051959, Rnp, 8098, 28, 7, 9308, 8378, 7448, 8, 0.874106, 0.00251, 0.134897, 0.012245, 0.004423, 0.364027, 0.295544, 0.056353, Rnp, 8114, 6, 3, 5109, 4087, 1207, 4, 0.447246, 0.000187, 0.12692, 0.012448, 0.004649, 0.117115, 0.165818, 0.016477, Rnp, 8042, 64, 1, 1922, 962, 962, 1, 0.231102, 0.007421, 0.153913, 0.017286, 0.007326, 0.007204, 0.031418, 0.003193, Rnp, 8050, 2, 1, 2792, 1862, 1832, 2, 0.201813, 8e-05, 0.132796, 0.007827, 0.002302, 0.009828, 0.037224, 0.008315, Rnp, 8178, 66, 2, 3782, 2822, 1892, 2, 0.307100, 0.004624, 0.148339, 0.019825, 0.008034, 0.039847, 0.071463, 0.011118, 
42, Roedunet, 14632, 0, 0, 3444, 1723, 1723, 1, 0.351710, 6e-06, 0.279514, 0.021984, 0.005019, 0., 0.031706, 0.006418, Roedunet, 14652, 10, 2, 18950, 17228, 13743, 10, 1.115602, 0.000223, 0.279096, 0.02225, 0.005431, 0.133397, 0.549405, 0.118531, Roedunet, 14716, 40, 10, 22397, 20675, 18953, 11, 3.155695, 0.000429, 0.311234, 0.033468, 0.010058, 1.573802, 0.960079, 0.257177, Roedunet, 15500, 18, 9, 23082, 20983, 5116, 10, 10.298413, 0.000239, 0.617721, 0.177664, 0.063737, 6.109566, 3.112646, 0.206998, Roedunet, 14636, 86, 1, 3528, 1765, 1765, 1, 0.534051, 0.010868, 0.367318, 0.037922, 0.016618, 0.015826, 0.06865, 0.009969, Roedunet, 14644, 2, 1, 5168, 3446, 3405, 2, 0.421742, 4.3e-05, 0.275791, 0.021413, 0.004751, 0.020805, 0.074105, 0.017871, Roedunet, 14816, 88, 2, 6972, 5209, 3487, 2, 0.693604, 0.005526, 0.351821, 0.044759, 0.018503, 0.089278, 0.148832, 0.025453, 
48, RoedunetFibre, 18964, 0, 0, 4512, 2257, 2257, 1, 0.541909, 7e-06, 0.436654, 0.02897, 0.011105, 0., 0.046115, 0.010284, RoedunetFibre, 18984, 10, 2, 24824, 22568, 18009, 10, 1.569869, 0.000216, 0.408695, 0.027973, 0.010165, 0.221021, 0.718952, 0.172841, RoedunetFibre, 19064, 48, 12, 33853, 31597, 29341, 13, 5.744909, 0.002056, 0.463637, 0.049397, 0.025186, 3.122294, 1.73878, 0.333016, RoedunetFibre, 18992, 4, 2, 9404, 7053, 2447, 3, 0.969743, 7e-05, 0.433978, 0.029897, 0.010704, 0.143305, 0.311224, 0.032635, RoedunetFibre, 18968, 98, 1, 4608, 2305, 2305, 1, 0.819333, 0.019877, 0.552542, 0.061698, 0.02614, 0.024581, 0.114393, 0.01216, RoedunetFibre, 18976, 2, 1, 6770, 4514, 4467, 2, 0.634114, 4.6e-05, 0.422278, 0.028531, 0.010475, 0.036582, 0.106888, 0.020641, RoedunetFibre, 19172, 100, 2, 9120, 6817, 4561, 2, 0.975232, 0.007653, 0.493451, 0.06091, 0.02821, 0.127422, 0.208957, 0.040195, 
18, Sago, 2764, 0, 0, 612, 307, 307, 1, 0.042691, 6e-06, 0.029983, 0.002814, 0.000991, 0., 0.005382, 0.002101, Sago, 2784, 10, 2, 3374, 3068, 2439, 10, 0.134398, 0.000358, 0.026733, 0.005405, 0.001046, 0.020509, 0.064231, 0.014643, Sago, 2800, 16, 4, 2147, 1841, 1535, 5, 0.123428, 0.000377, 0.030144, 0.00359, 0.001268, 0.038192, 0.03841, 0.009803, Sago, 2792, 4, 2, 1364, 1023, 377, 3, 0.080912, 0.000126, 0.026287, 0.006222, 0.001005, 0.014808, 0.026627, 0.004486, Sago, 2768, 38, 1, 648, 325, 325, 1, 0.054810, 0.002387, 0.033568, 0.004295, 0.00186, 0.002218, 0.008198, 0.001243, Sago, 2776, 2, 1, 920, 614, 597, 2, 0.048405, 5.4e-05, 0.023951, 0.00198, 0.00095, 0.006008, 0.012197, 0.002299, Sago, 2852, 40, 2, 1260, 937, 631, 2, 0.077223, 0.001657, 0.032243, 0.005325, 0.002117, 0.009781, 0.020153, 0.003322, 
43, Sanet, 15250, 0, 0, 3612, 1807, 1807, 1, 0.381230, 7e-06, 0.301506, 0.019365, 0.008352, 0., 0.039107, 0.005823, Sanet, 15270, 10, 2, 19874, 18068, 14414, 10, 1.202160, 0.000223, 0.310719, 0.018788, 0.00791, 0.158534, 0.573079, 0.125553, Sanet, 15334, 40, 10, 23489, 21683, 19877, 11, 3.199015, 0.000438, 0.321278, 0.029659, 0.009703, 1.6078, 1.051368, 0.168856, Sanet, 15278, 4, 2, 7564, 5673, 1977, 3, 0.698393, 7.4e-05, 0.307646, 0.024233, 0.005771, 0.101444, 0.226077, 0.02607, Sanet, 15254, 88, 1, 3698, 1850, 1850, 1, 0.547910, 0.011489, 0.368181, 0.042799, 0.016743, 0.01561, 0.073564, 0.01145, Sanet, 15262, 2, 1, 5420, 3614, 3572, 2, 0.456876, 4.5e-05, 0.298601, 0.018778, 0.007087, 0.021952, 0.081671, 0.021763, Sanet, 15438, 90, 2, 7310, 5462, 3656, 2, 0.745734, 0.005906, 0.387239, 0.045795, 0.020051, 0.092679, 0.159967, 0.026532, 
7, Sanren, 466, 0, 0, 84, 43, 43, 1, 0.006141, 6e-06, 0.004159, 0.000304, 0.000114, 1e-06, 0.000653, 9.5e-05, Sanren, 486, 10, 2, 470, 428, 338, 10, 0.019671, 0.000386, 0.003331, 0.000475, 0.000135, 0.002765, 0.010231, 0.001515, Sanren, 478, 4, 1, 170, 128, 86, 2, 0.005932, 8.4e-05, 0.002897, 0.000256, 9.5e-05, 0.000467, 0.001548, 0.000259, Sanren, 494, 4, 2, 220, 165, 69, 3, 0.010426, 8.6e-05, 0.003285, 0.000466, 0.000135, 0.001936, 0.003431, 0.000628, Sanren, 470, 16, 1, 98, 50, 50, 1, 0.008057, 0.000407, 0.003252, 0.000553, 0.000179, 0.000179, 0.002964, 0.000123, Sanren, 478, 2, 1, 128, 86, 80, 2, 0.005812, 4.9e-05, 0.002998, 0.000272, 9.8e-05, 0.000389, 0.001176, 0.000415, Sanren, 510, 18, 2, 182, 134, 92, 2, 0.009407, 0.000343, 0.003533, 0.000575, 0.000242, 0.001053, 0.002295, 0.000835, 
19, Savvis, 3094, 0, 0, 684, 343, 343, 1, 0.045676, 3e-06, 0.035657, 0.002208, 0.000873, 0., 0.004762, 0.000959, Savvis, 3114, 10, 2, 3770, 3428, 2726, 10, 0.155785, 0.000458, 0.036971, 0.002458, 0.000744, 0.025569, 0.069699, 0.01809, Savvis, 3130, 16, 4, 2399, 2057, 1715, 5, 0.145913, 0.000385, 0.038679, 0.003562, 0.002317, 0.042096, 0.048178, 0.008802, Savvis, 3122, 4, 2, 1516, 1137, 417, 3, 0.092600, 9.2e-05, 0.033223, 0.003447, 0.001141, 0.020263, 0.02902, 0.004248, Savvis, 3098, 40, 1, 722, 362, 362, 1, 0.067249, 0.002466, 0.040348, 0.006819, 0.002507, 0.003263, 0.009144, 0.001412, Savvis, 3106, 2, 1, 1028, 686, 668, 2, 0.058007, 5.5e-05, 0.033415, 0.00309, 0.001101, 0.003906, 0.011735, 0.003606, Savvis, 3186, 42, 2, 1406, 1046, 704, 2, 0.092334, 0.002048, 0.041941, 0.008074, 0.00311, 0.012808, 0.019175, 0.003948, 
28, Shentel, 6640, 0, 0, 1512, 757, 757, 1, 0.129667, 8e-06, 0.103901, 0.006111, 0.001901, 1e-06, 0.012468, 0.002559, Shentel, 6660, 10, 2, 8324, 7568, 6029, 10, 0.415880, 0.00043, 0.109099, 0.006888, 0.002705, 0.058626, 0.193304, 0.041287, Shentel, 6700, 28, 7, 7568, 6812, 6056, 8, 0.687495, 0.000654, 0.104224, 0.010732, 0.003705, 0.28875, 0.234012, 0.040096, Shentel, 6668, 4, 2, 3244, 2433, 867, 3, 0.246139, 0.000136, 0.101728, 0.007886, 0.002996, 0.039082, 0.081281, 0.009913, Shentel, 6644, 58, 1, 1568, 785, 785, 1, 0.191622, 0.006208, 0.125697, 0.016089, 0.00466, 0.005323, 0.028295, 0.002297, Shentel, 6652, 2, 1, 2270, 1514, 1487, 2, 0.164160, 8e-05, 0.106535, 0.006986, 0.0024, 0.009044, 0.029443, 0.006717, Shentel, 6768, 60, 2, 3080, 2297, 1541, 2, 0.240520, 0.003173, 0.116058, 0.016592, 0.006212, 0.031322, 0.053143, 0.011689, 
74, Sinet, 44576, 0, 0, 10804, 5403, 5403, 1, 1.872258, 7e-06, 1.548743, 0.091245, 0.03539, 0., 0.145173, 0.032878, Sinet, 44596, 10, 2, 59430, 54028, 43151, 10, 5.245189, 0.002975, 1.549507, 0.085033, 0.033991, 0.703352, 2.341049, 0.512848, Sinet, 44724, 72, 18, 113461, 108059, 102657, 19, 35.410541, 0.003326, 1.829155, 0.186935, 0.077375, 23.926357, 7.955004, 1.407879, Sinet, 44576, 0, 0, 10804, 5403, 5403, 1, 1.876841, 8e-06, 1.54359, 0.098247, 0.03573, 0., 0.144136, 0.036142, Sinet, 44580, 150, 1, 10952, 5477, 5477, 1, 3.075393, 0.062036, 2.218687, 0.194276, 0.089968, 0.075975, 0.375527, 0.042675, Sinet, 44588, 2, 1, 16208, 10806, 10733, 2, 2.263871, 3.7e-05, 1.58192, 0.085455, 0.034068, 0.112974, 0.35492, 0.075021, Sinet, 44888, 152, 2, 21756, 16281, 10879, 2, 3.339855, 0.02066, 1.905255, 0.171447, 0.071881, 0.374752, 0.656907, 0.119723, 
11, Singaren, 1070, 0, 0, 220, 111, 111, 1, 0.014176, 7e-06, 0.010083, 0.000724, 0.000284, 2e-06, 0.001741, 0.000256, Singaren, 1090, 10, 2, 1218, 1108, 878, 10, 0.049875, 0.000336, 0.010835, 0.000705, 0.000254, 0.006577, 0.024889, 0.005402, Singaren, 1090, 8, 2, 553, 443, 333, 3, 0.021028, 0.000149, 0.007316, 0.000801, 0.000263, 0.00335, 0.006803, 0.001801, Singaren, 1070, 0, 0, 220, 111, 111, 1, 0.014939, 4e-06, 0.01159, 0.000653, 0.000254, 9.99999999998e-07, 0.001577, 0.000227, Singaren, 1074, 24, 1, 242, 122, 122, 1, 0.014627, 0.00084, 0.00821, 0.001248, 0.000437, 0.000456, 0.002445, 0.000378, Singaren, 1082, 2, 1, 332, 222, 212, 2, 0.017305, 5.4e-05, 0.009876, 0.00083, 0.000346, 0.001002, 0.003497, 0.001073, Singaren, 1130, 26, 2, 462, 342, 232, 2, 0.024858, 0.000816, 0.010095, 0.001734, 0.000612, 0.004224, 0.005411, 0.000899, 
15, Spiralight, 1966, 0, 0, 420, 211, 211, 1, 0.028000, 9e-06, 0.016205, 0.001578, 0.000662, 1e-06, 0.004677, 0.00108, Spiralight, 1986, 10, 2, 2318, 2108, 1674, 10, 0.088756, 0.00044, 0.016478, 0.002054, 0.000602, 0.017466, 0.041258, 0.00912, Spiralight, 1994, 12, 3, 1264, 1054, 844, 4, 0.068456, 0.000282, 0.016967, 0.002181, 0.000674, 0.017871, 0.024626, 0.004689, Spiralight, 1994, 4, 2, 956, 717, 269, 3, 0.057404, 0.000132, 0.019209, 0.002235, 0.000664, 0.012033, 0.018844, 0.003102, Spiralight, 1970, 32, 1, 450, 226, 226, 1, 0.032744, 0.001379, 0.016947, 0.002793, 0.001019, 0.001082, 0.006002, 0.00264, Spiralight, 1978, 2, 1, 632, 422, 408, 2, 0.034751, 4.9e-05, 0.017479, 0.001817, 0.000525, 0.002157, 0.008972, 0.002996, Spiralight, 2042, 34, 2, 870, 646, 436, 2, 0.055549, 0.000914, 0.023299, 0.003481, 0.001438, 0.006204, 0.015561, 0.003592, 
11, Sprint, 1166, 0, 0, 220, 111, 111, 1, 0.013469, 4e-06, 0.010087, 0.000809, 0.00028, 0., 0.001226, 0.000202, Sprint, 1186, 10, 2, 1218, 1108, 878, 10, 0.060056, 0.000435, 0.014349, 0.001144, 0.000409, 0.00896, 0.028864, 0.004572, Sprint, 1186, 8, 2, 553, 443, 333, 3, 0.024333, 0.000154, 0.008349, 0.000836, 0.000342, 0.00438, 0.007525, 0.002117, Sprint, 1314, 8, 4, 916, 763, 283, 5, 0.075775, 0.00018, 0.014471, 0.003777, 0.001369, 0.02656, 0.024676, 0.003599, Sprint, 1170, 24, 1, 242, 122, 122, 1, 0.020381, 0.001218, 0.012312, 0.001542, 0.00058, 0.000615, 0.002811, 0.00048, Sprint, 1178, 2, 1, 332, 222, 212, 2, 0.020096, 5.5e-05, 0.011456, 0.000835, 0.000282, 0.001062, 0.004502, 0.001274, Sprint, 1226, 26, 2, 462, 342, 232, 2, 0.029541, 0.000563, 0.012024, 0.003324, 0.001084, 0.003859, 0.00626, 0.001631, 
26, Sunet, 5948, 0, 0, 1300, 651, 651, 1, 0.108047, 4e-06, 0.084417, 0.005805, 0.00238, 1e-06, 0.011791, 0.001811, Sunet, 5968, 10, 2, 7158, 6508, 5183, 10, 0.334955, 0.000456, 0.079744, 0.005701, 0.002106, 0.046947, 0.162612, 0.034109, Sunet, 6000, 24, 6, 5857, 5207, 4557, 7, 0.463741, 0.000613, 0.085886, 0.007794, 0.002838, 0.176146, 0.15502, 0.030323, Sunet, 5976, 4, 2, 2804, 2103, 753, 3, 0.203911, 0.000138, 0.082249, 0.006505, 0.002278, 0.033112, 0.068616, 0.008021, Sunet, 5952, 54, 1, 1352, 677, 677, 1, 0.159184, 0.005594, 0.102041, 0.012515, 0.004861, 0.004492, 0.023936, 0.002903, Sunet, 5960, 2, 1, 1952, 1302, 1277, 2, 0.137265, 8.8e-05, 0.083063, 0.005732, 0.002052, 0.010643, 0.025843, 0.007087, Sunet, 6068, 56, 2, 2652, 1977, 1327, 2, 0.195971, 0.004078, 0.092038, 0.013107, 0.004899, 0.026547, 0.041963, 0.010242, 
50, Surfnet, 20780, 0, 0, 4900, 2451, 2451, 1, 0.572557, 7e-06, 0.464121, 0.027746, 0.008172, 0., 0.053987, 0.010218, Surfnet, 20800, 10, 2, 26958, 24508, 19559, 10, 1.936384, 0.001995, 0.481366, 0.033875, 0.014458, 0.27402, 0.896914, 0.224817, Surfnet, 20880, 48, 12, 36763, 34313, 31863, 13, 7.104283, 0.00228, 0.540333, 0.052107, 0.017239, 4.041348, 2.009983, 0.430218, Surfnet, 20856, 6, 3, 12994, 10395, 2898, 4, 1.671387, 9.2e-05, 0.484534, 0.033588, 0.010646, 0.417831, 0.6599, 0.054446, Surfnet, 20784, 102, 1, 5000, 2501, 2501, 1, 0.936041, 0.021759, 0.633737, 0.07035, 0.035009, 0.025358, 0.131032, 0.010395, Surfnet, 20792, 2, 1, 7352, 4902, 4853, 2, 0.731635, 4.3e-05, 0.496793, 0.028607, 0.008297, 0.036204, 0.128078, 0.02347, Surfnet, 20996, 104, 2, 9900, 7401, 4951, 2, 1.130398, 0.008312, 0.585747, 0.071989, 0.02758, 0.153585, 0.235328, 0.038804, 
74, Switch, 44768, 0, 0, 10804, 5403, 5403, 1, 2.031436, 7e-06, 1.697841, 0.093141, 0.036226, 9.99999999918e-07, 0.15805, 0.026564, Switch, 44788, 10, 2, 59430, 54028, 43151, 10, 5.461731, 0.00304, 1.713671, 0.087231, 0.031167, 0.635949, 2.485404, 0.488679, Switch, 44916, 72, 18, 113461, 108059, 102657, 19, 38.790681, 0.003438, 1.938768, 0.218922, 0.096249, 26.488212, 8.576458, 1.436529, Switch, 44844, 6, 3, 28114, 22491, 6066, 4, 5.004557, 0.002923, 1.70781, 0.093878, 0.033516, 1.129085, 1.860484, 0.160728, Switch, 44772, 150, 1, 10952, 5477, 5477, 1, 2.994065, 0.066586, 2.115087, 0.214594, 0.094664, 0.071217, 0.386138, 0.02944, Switch, 44780, 2, 1, 16208, 10806, 10733, 2, 2.326972, 3.6e-05, 1.629883, 0.089743, 0.037072, 0.123577, 0.361376, 0.066039, Switch, 45080, 152, 2, 21756, 16281, 10879, 2, 3.690268, 0.021195, 2.034491, 0.211931, 0.104811, 0.418396, 0.710082, 0.170541, 
42, SwitchL3, 14788, 0, 0, 3444, 1723, 1723, 1, 0.359913, 7e-06, 0.284909, 0.02258, 0.005231, 0., 0.034311, 0.006006, SwitchL3, 14808, 10, 2, 18950, 17228, 13743, 10, 1.244546, 0.000219, 0.317877, 0.019617, 0.008337, 0.172162, 0.600165, 0.118826, SwitchL3, 14872, 40, 10, 22397, 20675, 18953, 11, 3.498906, 0.000432, 0.327796, 0.029005, 0.012662, 1.797947, 1.084011, 0.237461, SwitchL3, 15152, 12, 6, 15780, 13807, 3229, 7, 4.028582, 0.000161, 0.385556, 0.062056, 0.02361, 1.812501, 1.63607, 0.100944, SwitchL3, 14792, 86, 1, 3528, 1765, 1765, 1, 0.569384, 0.010731, 0.381118, 0.044854, 0.02198, 0.017599, 0.0797, 0.006494, SwitchL3, 14800, 2, 1, 5168, 3446, 3405, 2, 0.478832, 4.3e-05, 0.305395, 0.020651, 0.008354, 0.029193, 0.087555, 0.020625, SwitchL3, 14972, 88, 2, 6972, 5209, 3487, 2, 0.744999, 0.005617, 0.381969, 0.047383, 0.023076, 0.092045, 0.161067, 0.026398, 
74, Syringa, 44552, 0, 0, 10804, 5403, 5403, 1, 1.833094, 6e-06, 1.518804, 0.084365, 0.036824, 0., 0.147598, 0.025837, Syringa, 44572, 10, 2, 59430, 54028, 43151, 10, 5.231724, 0.002952, 1.623635, 0.079991, 0.027772, 0.621055, 2.359348, 0.500388, Syringa, 44700, 72, 18, 113461, 108059, 102657, 19, 34.802469, 0.003357, 1.841272, 0.177644, 0.08078, 23.285644, 8.054095, 1.335623, Syringa, 44552, 0, 0, 10804, 5403, 5403, 1, 1.898490, 8e-06, 1.593197, 0.083362, 0.032358, 9.99999999918e-07, 0.145042, 0.025315, Syringa, 44556, 150, 1, 10952, 5477, 5477, 1, 2.811717, 0.063785, 2.088053, 0.154413, 0.05247, 0.055777, 0.352072, 0.028705, Syringa, 44564, 2, 1, 16208, 10806, 10733, 2, 2.261652, 3.6e-05, 1.613046, 0.080587, 0.030011, 0.1076, 0.3372, 0.071543, Syringa, 44864, 152, 2, 21756, 16281, 10879, 2, 3.495613, 0.021023, 1.954191, 0.191398, 0.086824, 0.385485, 0.677507, 0.160276, 
145, TataNld, 170242, 0, 0, 41760, 20881, 20881, 1, 22.231081, 7.99999999999e-06, 19.759177, 0.644072, 0.322758, 0., 1.204221, 0.21668, TataNld, 170262, 10, 2, 229688, 208808, 166904, 10, 43.980065, 0.000181, 19.344241, 0.592256, 0.239131, 5.086488, 16.212234, 2.389378, TataNld, 170406, 80, 20, 480261, 459381, 438501, 21, 296.886861, 0.007493, 21.189035, 1.172653, 0.404491, 211.350192, 54.554259, 8.107065, TataNld, 170270, 4, 2, 84676, 63507, 21459, 3, 34.101895, 6.3e-05, 20.293572, 0.615588, 0.271732, 3.926582, 8.241794, 0.679815, TataNld, 170246, 292, 1, 42050, 21026, 21026, 1, 30.773863, 0.391292, 24.663911, 1.536708, 0.697527, 0.427799, 2.754855, 0.238357, TataNld, 170254, 2, 1, 62642, 41762, 41618, 2, 24.479965, 3.8e-05, 19.3172, 0.637675, 0.287761, 0.81369, 2.833406, 0.494789, TataNld, 170838, 294, 2, 83810, 62786, 41906, 2, 32.340967, 0.129195, 22.835488, 1.16744, 0.494776, 2.465513, 4.433368, 0.739329, 
73, Telcove, 41030, 0, 0, 9940, 4971, 4971, 1, 1.529537, 7e-06, 1.260258, 0.078788, 0.029437, 0., 0.125126, 0.020235, Telcove, 41050, 10, 2, 54678, 49708, 39698, 10, 4.549960, 0.000162, 1.323798, 0.069614, 0.027238, 0.596585, 2.063351, 0.448248, Telcove, 41178, 72, 18, 104389, 99419, 94449, 19, 32.077737, 0.002962, 1.558291, 0.171917, 0.081465, 22.244684, 6.623373, 1.371574, Telcove, 41058, 4, 2, 20444, 15333, 5253, 3, 2.832264, 5.4e-05, 1.331874, 0.075233, 0.0308, 0.458481, 0.826147, 0.093843, Telcove, 41034, 148, 1, 17324, 8663, 8663, 1, 2.890092, 0.050848, 1.824057, 0.163449, 0.068652, 0.093869, 0.619384, 0.05428, Telcove, 41042, 2, 1, 14912, 9942, 9872, 2, 1.909809, 3.5e-05, 1.315127, 0.073124, 0.029517, 0.096842, 0.321077, 0.0583, Telcove, 41338, 150, 2, 20026, 14984, 10014, 2, 2.943010, 0.01609, 1.629019, 0.163828, 0.082606, 0.355965, 0.54825, 0.12932, 
6, Telecomserbia, 352, 0, 0, 60, 31, 31, 1, 0.004623, 6e-06, 0.002696, 0.000821, 9.1e-05, 9.99999999999e-07, 0.00043, 0.000109, Telecomserbia, 372, 10, 2, 338, 308, 243, 10, 0.013679, 0.000411, 0.003083, 0.000378, 0.000141, 0.002359, 0.005402, 0.00117, Telecomserbia, 364, 4, 1, 122, 92, 62, 2, 0.006302, 0.000114, 0.003017, 0.000267, 0.00011, 0.000421, 0.00165, 0.000344, Telecomserbia, 380, 4, 2, 164, 123, 53, 3, 0.008404, 0.00011, 0.003438, 0.000437, 0.000157, 0.001416, 0.001954, 0.000443, Telecomserbia, 356, 14, 1, 72, 37, 37, 1, 0.005873, 0.000436, 0.003482, 0.00049, 0.00018, 0.000246, 0.000605, 6.1e-05, Telecomserbia, 364, 2, 1, 92, 62, 57, 2, 0.003934, 4.6e-05, 0.001842, 0.000486, 7.1e-05, 0.000247, 0.000746, 0.000229, Telecomserbia, 392, 16, 2, 132, 97, 67, 2, 0.006409, 0.000352, 0.002724, 0.000473, 0.000143, 0.000783, 0.001317, 0.00021, 
53, Tinet, 23438, 0, 0, 5512, 2757, 2757, 1, 0.715615, 6e-06, 0.564809, 0.041186, 0.016343, 1.99999999995e-06, 0.073263, 0.010054, Tinet, 23458, 10, 2, 30324, 27568, 22004, 10, 2.315020, 0.000219, 0.582519, 0.038668, 0.015682, 0.328253, 1.136648, 0.202, Tinet, 23546, 52, 13, 44110, 41354, 38598, 14, 10.320042, 0.000545, 0.6499, 0.075649, 0.030094, 6.301335, 2.746148, 0.501468, Tinet, 23586, 8, 4, 17800, 14833, 3601, 5, 3.428600, 0.000114, 0.61533, 0.051808, 0.018342, 1.130159, 1.508495, 0.093479, Tinet, 23442, 108, 1, 5618, 2810, 2810, 1, 1.164104, 0.019013, 0.768552, 0.094277, 0.047414, 0.033229, 0.179607, 0.011422, Tinet, 23450, 2, 1, 8270, 5514, 5462, 2, 0.882263, 4.4e-05, 0.580769, 0.031833, 0.009596, 0.048808, 0.162219, 0.038379, Tinet, 23666, 110, 2, 11130, 8322, 5566, 2, 1.339184, 0.008268, 0.690679, 0.085591, 0.03371, 0.170835, 0.289895, 0.049164, 
